id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,type,file_size,token_count,coverage
PG49062,"Passeggiate per l'Italia, vol. 5","Gregorovius, Ferdinand",1821.0,1891.0,['it'],23.0,{'Italy -- Description and travel'},Text,258.41,44688.0,0.9531641604010025
PG45216,"Storia della decadenza e rovina dell'impero romano, volume 02","Gibbon, Edward",1737.0,1794.0,['it'],36.0,"{'Byzantine Empire -- History -- To 527', 'Rome -- History -- Empire, 30 B.C.-476 A.D.'}",Text,540.27,89376.0,0.9457796276405299
PG42387,Casta diva,"Rovetta, Gerolamo",1854.0,1910.0,['it'],8.0,{'Italian fiction'},Text,288.58,51226.0,0.9599617381798305
PG45594,Sotto il velame: Saggio di un'interpretazione generale del poema sacro,"Pascoli, Giovanni",1855.0,1912.0,['it'],25.0,"{'Dante Alighieri, 1265-1321. Divina commedia'}",Text,633.46,117829.0,0.9640750579229223
PG26961,Libro della divina dottrina: Dialogo della divina provvidenza,"Catherine, of Siena, Saint",1347.0,1380.0,['it'],38.0,{'Mysticism -- Catholic Church'},Text,833.74,152694.0,0.9335730284097608
PG50641,"Istoria civile del Regno di Napoli, v. 1","Giannone, Pietro",1676.0,1748.0,['it'],22.0,"{'Naples (Kingdom) -- History', 'Italy -- History -- 476-1492'}",Text,667.08,112960.0,0.9423070113314448
PG45566,"La guerra dei pirati e la marina pontificia dal 1500 al 1560, vol. 2","Guglielmotti, Alberto P.",1812.0,1893.0,['it'],14.0,"{'Papal States -- Navy', 'Africa, North -- History', 'Pirates', 'Papal States -- History'}",Text,724.7,123636.0,0.9319130350383383
PG48400,L'Illusione,"De Roberto, Federico",1861.0,1927.0,['it'],16.0,{'Italian fiction -- 19th century'},Text,640.96,111930.0,0.9521754668096132
PG25605,I misteri del processo Monti e Tognetti,"Sanvittore, Gaetano",,,['it'],12.0,"{'Lawsuits -- Fiction', 'Vatican -- Fiction'}",Text,382.6,65514.0,0.952513966480447
PG25176,Diritti dell'Anima,"Giacosa, Giuseppe",1847.0,1906.0,['it'],6.0,{'Italian drama'},Text,30.58,5851.0,0.9776106648436165
PG28231,Ninnoli,"Rovetta, Gerolamo",1854.0,1910.0,['it'],7.0,"{'Italian fiction -- 19th century', 'Short stories, Italian'}",Text,125.78,22242.0,0.9539160147468753
PG27091,"Falco della rupe; O, La guerra di Musso","Bazzoni, Giambattista",1803.0,1850.0,['it'],10.0,{'Historical fiction'},Text,555.17,95080.0,0.9451093815734118
PG25180,La favorita del Mahdi,"Salgari, Emilio",1862.0,1911.0,['it'],87.0,"{'Mahdi, Muhammad Ahmad, 1848-1885 -- Fiction', 'Adventure stories'}",Text,606.83,106274.0,0.9435609838718784
PG40917,Storie da ridere.... e da piangere,"Morselli, Ercole Luigi",1882.0,1921.0,['it'],26.0,"{'Short stories, Italian', 'Italian fiction'}",Text,208.74,37344.0,0.9634211653813196
PG43183,La Repubblica partenopea: La vita italiana durante la Rivoluzione francese e l'Impero,"Pompilj, Guido",1854.0,1910.0,['it'],11.0,"{'Italy -- Civilization', 'Italy -- History -- 1789-1815', 'France -- History -- 1789-1815', 'Italy -- Social conditions'}",Text,81.14,13651.0,0.9509926012746319
PG32193,La messa di nozze; Un sogno; La bella morte,"De Roberto, Federico",1861.0,1927.0,['it'],7.0,{'Italian fiction'},Text,297.75,51173.0,0.9486057100424051
PG45653,Morti e viventi,"Panzacchi, Enrico",1840.0,1904.0,['it'],7.0,{'Italian literature -- History and criticism'},Text,141.81,24309.0,0.9500185116623473
PG19887,Dal vero,"Serao, Matilde",1856.0,1927.0,['it'],12.0,"{'Short stories, Italian', 'Italian fiction'}",Text,348.02,59966.0,0.9583430610679385
PG40885,Villa Glori - Ricordi ed aneddoti dell'autunno 1867,"Cairoli, Giovanni",1842.0,1869.0,['it'],16.0,"{'Rome (Italy) -- History -- 1798-1870', 'Cairoli, Giovanni, 1842-1869', 'Cairoli, Enrico, 1840-1867'}",Text,271.88,46391.0,0.9590868918540234
PG26171,La volpe di Sparta,"Zùccoli, Luciano",1868.0,1929.0,['it'],20.0,{'Italian fiction -- 20th century'},Text,158.45,27450.0,0.9624043715846995
PG11206,Compendio di Chimica Fisiologica,"Cominelli, A.",,,['it'],20.0,"{'Chemistry, Physical and theoretical'}",Text,104.69,16825.0,0.9356315007429421
PG39239,Rimatori siculo-toscani del dugento. Serie prima - Pistoiesi-Lucchesi-Pisani,,,,['it'],11.0,"{'Italian literature -- Italy -- Tuscany', 'Italian poetry -- To 1400', 'Italian literature -- Collections'}",Text,265.61,50496.0,0.9341135931558935
PG38298,"Isabella Orsini, duchessa di Bracciano","Guerrazzi, Francesco Domenico",1804.0,1873.0,['it'],14.0,"{""Medici, Isabella Romola de', 1542-1576 -- Fiction""}",Text,578.54,101623.0,0.9525501116873148
PG57160,Dell'antico stato del lago di Pusiano nell'alto Milanese,"Redaelli, Carlo",,,['it'],12.0,set(),Text,60.41,10471.0,0.9462324515328049
PG43803,"Storia delle repubbliche italiane dei secoli di mezzo, v. 04 (of 16)","Sismondi, J.-C.-L. Simonde de (Jean-Charles-Léonard Simonde)",1773.0,1842.0,['it'],14.0,{'Italy -- History'},Text,468.89,78405.0,0.945462661820037
PG27159,Due amori,"Farina, Salvatore",1846.0,1918.0,['it'],9.0,{'Italian fiction -- 19th century'},Text,279.36,50046.0,0.9569795787875155
PG47566,"Il Comento alla Divina Commedia, e gli altri scritti intorno a Dante, vol. 3","Boccaccio, Giovanni",1313.0,1375.0,['it'],19.0,"{'Dante Alighieri, 1265-1321. Divina commedia'}",Text,542.65,97494.0,0.9550536443268304
PG13627,Memorie del Presbiterio: Scene di Provincia,"Praga, Emilio",1839.0,1875.0,['it'],2.0,{'Italian literature'},Text,381.73,66590.0,0.9531761525754617
PG22499,La crisi,"Praga, Marco",1862.0,1929.0,['it'],5.0,{'Italian drama'},Text,92.91,16968.0,0.9684700612918434
PG41377,Rafaella,"Pellico, Silvio",1789.0,1854.0,['it'],4.0,{'Italian fiction'},Text,209.34,35585.0,0.9480961079106365
PG46704,No: Romanzo,"Oriani, Alfredo",1852.0,1909.0,['it'],4.0,{'Italian fiction'},Text,537.37,91904.0,0.9443005745125348
PG35799,Caos del Triperuno: Opere Italiane Vol. 1,"Folengo, Teofilo",1496.0,1544.0,['it'],8.0,{'Italian literature'},Text,252.91,46300.0,0.9259179265658747
PG54178,La vita operosa: Nuovi racconti d'avventure,"Bontempelli, Massimo",1878.0,1960.0,['it'],24.0,set(),Text,191.27,33109.0,0.955268960101483
PG27590,Cabiria: Visione storica del terzo secolo A. C.,"D'Annunzio, Gabriele",1863.0,1938.0,['it'],27.0,{'Italian drama'},Text,14.77,2593.0,0.9591207096027767
PG42373,Gli ingenui,"Panzini, Alfredo",1863.0,1939.0,['it'],4.0,{'Italian fiction'},Text,234.82,43067.0,0.9717649244200897
PG47890,Traduzioni,"Guerrazzi, Francesco Domenico",1804.0,1873.0,['it'],5.0,{'Literature -- Translations into Italian'},Text,125.84,22070.0,0.9561395559583145
PG42847,"Storia della Guerra della Independenza degli Stati Uniti di America, vol. 2","Botta, Carlo",1766.0,1837.0,['it'],14.0,"{'United States -- History -- Revolution, 1775-1783'}",Text,652.31,108480.0,0.9396478613569321
PG33982,Le maccheronee: Zanitonella - Baldus - Moscheide - Epigrammata,"Folengo, Teofilo",1496.0,1544.0,['it'],23.0,{'Macaronic poetry'},Text,982.79,148068.0,0.7218777858821622
PG43217,La cartella N. 4,"Colombi, marchesa",1840.0,1920.0,['it'],3.0,"{'Short stories, Italian', 'Italian fiction'}",Text,170.06,29887.0,0.9589453608592364
PG42684,Sott'acqua: racconto,"Rovetta, Gerolamo",1854.0,1910.0,['it'],10.0,{'Italian fiction'},Text,277.36,48943.0,0.9538851316837954
PG53801,La moglie di Sua Eccellenza,"Rovetta, Gerolamo",1854.0,1910.0,['it'],14.0,{'Italian fiction -- 20th century'},Text,591.8,105177.0,0.9620069026498189
PG51706,La vita Italiana nel Rinascimento: Conferenze tenute a Firenze nel 1892,,,,['it'],63.0,{'Renaissance -- Italy'},Text,550.4,95702.0,0.9509728114354977
PG43175,Ugo Foscolo (1778-1827): La vita italiana durante la Rivoluzione francese e l'Impero,"Chiarini, Giuseppe",1833.0,1908.0,['it'],10.0,"{'Italy -- Civilization', 'Italy -- History -- 1789-1815', 'France -- History -- 1789-1815', 'Italy -- Social conditions'}",Text,39.74,6976.0,0.950401376146789
PG56498,La mandragola - La Clizia - Belfagor,"Machiavelli, Nicolo",,,['it'],79.0,set(),Text,137.04,26502.0,0.966115764847936
PG50305,Storia del Quindici Maggio in Napoli: con l'esposizione di alcuni fatti che han preparato la catastrofe,"Cimino, Tommaso",,,['it'],16.0,"{'Kingdom of the Two Sicilies -- History -- Revolution, 1848'}",Text,79.43,13371.0,0.9525091616184279
PG37719,"La vita in Palermo cento e più anni fa, Volume 1","Pitrè, Giuseppe",1841.0,1916.0,['it'],34.0,"{'Palermo (Italy) -- Social life and customs', 'Sicily (Italy) -- Social life and customs'}",Text,524.35,89743.0,0.9453550694761709
PG29873,Mattinate napoletane,"Di Giacomo, Salvatore",1860.0,1934.0,['it'],20.0,"{'Short stories, Italian'}",Text,121.42,21277.0,0.953423884946186
PG53208,Momenti: Liriche,"Aleramo, Sibilla",1876.0,1960.0,['it'],26.0,{'Italian poetry -- 20th century'},Text,43.67,7661.0,0.962015402688944
PG50648,"Istoria civile del Regno di Napoli, v. 8","Giannone, Pietro",1676.0,1748.0,['it'],13.0,"{'Naples (Kingdom) -- History', 'Italy -- History -- 476-1492'}",Text,716.8,122509.0,0.9481425854427021
PG44763,Gli animali alla guerra,"Caprin, Giulio",1880.0,1958.0,['it'],19.0,"{'World War, 1914-1918 -- Anecdotes', 'Animals -- War use'}",Text,119.99,21159.0,0.9643177843943476
PG25182,Documenti Umani,"De Roberto, Federico",1861.0,1927.0,['it'],2.0,"{'Italian fiction -- 19th century', 'Short stories, Italian'}",Text,323.31,56471.0,0.9566326078872341
PG43024,"La lotta politica in Italia, Volume 3 (of 3): Origini della lotta attuale (476-1887); Quinta edizione","Oriani, Alfredo",1852.0,1909.0,['it'],14.0,{'Italy -- Politics and government'},Text,629.08,97949.0,0.9440933547049996
PG39287,苦悶の欄,"Biggers, Earl Derr",1884.0,1933.0,['ja'],150.0,"{'Detective and mystery stories', 'Americans -- England -- Fiction', 'London (England) -- Fiction', 'Courtship -- Fiction'}",Text,2.56,82.0,0.3902439024390244
PG36459,羹,"Tanizaki, Jun'ichiro",1886.0,1965.0,['ja'],39.0,{'Fiction'},Text,0.9,134.0,0.9477611940298507
PG32978,下宿人,"Lowndes, Marie Belloc",1868.0,1947.0,['ja'],71.0,"{'Whitechapel (London, England) -- Fiction', 'Serial murders -- Fiction', 'Detective and mystery stories', 'Jack, the Ripper -- Fiction'}",Text,0.77,88.0,0.7954545454545454
PG38697,殉情詩集,"Sato, Haruo",1892.0,1964.0,['ja'],46.0,{'Japanese poetry'},Text,2.79,141.0,0.3120567375886525
PG36976,裁判,"Rice, Elmer",1892.0,1967.0,['ja'],26.0,{'American drama -- 20th century'},Text,19.46,1420.0,0.9591549295774648
PG34084,法螺男爵旅土産,"Sasaki, Kuni",1883.0,1964.0,['ja'],42.0,{'Japanese literature'},Text,0.98,100.0,0.73
PG34636,腕くらべ,"Nagai, Kafu",1879.0,1959.0,['ja'],31.0,"{'Man-woman relationships -- Fiction', 'Geishas -- Fiction', 'Tokyo (Japan) -- Fiction'}",Text,2.27,246.0,0.7357723577235772
PG37626,續惡魔,"Tanizaki, Jun'ichiro",1886.0,1965.0,['ja'],19.0,{'Fiction'},Text,0.58,134.0,0.9701492537313433
PG37605,惡魔,"Tanizaki, Jun'ichiro",1886.0,1965.0,['ja'],96.0,{'Fiction'},Text,0.35,62.0,0.9516129032258065
PG36358,火星の記憶,"Jones, Raymond F.",1915.0,1994.0,['ja'],161.0,"{'Psychological fiction', 'Science fiction'}",Text,0.33,53.0,0.9056603773584906
PG34013,血笑記,"Andreyev, Leonid",1871.0,1919.0,['ja'],80.0,{'Fiction'},Text,1.3,156.0,0.8589743589743589
PG31757,お目出たき人,"Mushanokoji, Saneatsu",1885.0,1976.0,['ja'],30.0,{'Fiction'},Text,2.7,213.0,0.6150234741784038
PG33307,友情,"Mushanokoji, Saneatsu",1885.0,1976.0,['ja'],34.0,{'Fiction'},Text,0.62,100.0,0.95
PG31617,刺靑,"Tanizaki, Jun'ichiro",1886.0,1965.0,['ja'],99.0,"{'Japan -- Fiction', 'Man-woman relationships -- Fiction', 'Tattooed people -- Fiction', 'Tattoo artists -- Fiction'}",Text,2.33,283.0,0.8374558303886925
PG34158,入れかわった男,"Oppenheim, E. Phillips (Edward Phillips)",1866.0,1946.0,['ja'],72.0,"{'Fiction', 'Spy stories'}",Text,0.75,74.0,0.6891891891891891
PG41325,幽霊書店,"Morley, Christopher",1890.0,1957.0,['ja'],61.0,"{'Booksellers and bookselling -- Fiction', 'Brooklyn (New York, N.Y.) -- Fiction', 'Mystery and detective stories'}",Text,19.78,1210.0,0.715702479338843
PG2592,マルチン・ルターの小信仰問答書,"Luther, Martin",1483.0,1546.0,['ja'],36.0,{'Lutheran Church -- Catechisms'},Text,2.1,180.0,0.7833333333333333
PG1982,羅生門,"Akutagawa, Ryunosuke",1892.0,1927.0,['ja'],413.0,"{'Short stories', 'Japan -- Social life and customs -- Fiction'}",Text,0.47,74.0,0.918918918918919
PG32941,何處へ,"Masamune, Hakuchō",1879.0,1962.0,['ja'],40.0,{'Fiction'},Text,3.26,447.0,0.9172259507829977
PG35018,雲形紋章,"Falkner, John Meade",1858.0,1932.0,['ja'],60.0,"{'Nobility -- Fiction', 'Dorset (England) -- Fiction', 'Church architecture -- Conservation and restoration -- Fiction', 'Architects -- Fiction', 'Heraldry -- Fiction'}",Text,2.28,164.0,0.6097560975609756
PG29645,The Gate to Cæsar,"Caesar, Julius",-100.0,-44.0,['la'],46.0,{'Latin language -- Readers'},Text,143.99,24068.0,0.898620575037394
PG15582,Chartvlarivm Ecclesiae Sancti Petri de Bvrgo Valentiae Ordinis Sancti Avgvstini,"Chevalier, Ulysse",1841.0,1923.0,['la'],6.0,"{'Augustinians -- France -- Charters', 'Cartularies -- France', 'Valence (Drôme, France) -- History -- Sources'}",Text,311.26,46164.0,0.9008968027034052
PG36186,Florulae Insularum Australium Prodromus,"Forster, Georg",1754.0,1794.0,['la'],6.0,{'Plants -- Australia'},Text,57.29,6727.0,0.8097220157573956
PG18837,Commentarii de Bello Gallico: Libri V-VIII,"Caesar, Julius",-100.0,-44.0,['la'],110.0,"{'Gaul -- History -- Gallic Wars, 58-51 B.C.'}",Text,219.65,30852.0,0.995397381044989
PG227,Aeneidos,Virgil,-70.0,-19.0,['la'],358.0,"{'Legends -- Rome -- Poetry', 'Epic poetry, Latin', 'Aeneas (Legendary character) -- Poetry'}",Text,418.68,63325.0,0.9914251875246743
PG218,C. Iuli Caesaris De Bello Gallico,"Caesar, Julius",-100.0,-44.0,['la'],330.0,"{'Gaul -- History -- Gallic Wars, 58-51 B.C.'}",Text,140.22,20441.0,0.9942272882931363
PG35803,De Latino sine Flexione; Principio de Permanentia,"Peano, Giuseppe",1858.0,1932.0,['la'],44.0,{'Interlingua (Latin without inflections)'},Text,20.17,3387.0,0.9480366105698258
PG231,Georgicon,Virgil,-70.0,-19.0,['la'],53.0,"{'Agriculture -- Poetry', 'Didactic poetry, Latin'}",Text,93.65,14185.0,0.9906943954881917
PG23294,Catulli Carmina,"Catullus, Gaius Valerius",-84.0,-54.0,['la'],123.0,{'Poetry'},Text,159.31,27315.0,0.9393373604246751
PG25861,Stories from Aulus Gellius: Being Selections And Adaptations From The Noctes Atticae,"Gellius, Aulus",,,['la'],42.0,{'Latin language -- Readers'},Text,179.89,32074.0,0.9389536696389599
PG31010,"Species Plantarum, Sections XI-XIII","Linné, Carl von",1707.0,1778.0,['la'],27.0,"{'Plants -- Classification -- Early works to 1800', 'Plants -- Early works to 1800'}",Text,141.54,18588.0,0.8387669464170433
PG9646,Horace: Odes and Epodes,Horace,-65.0,-8.0,['la'],70.0,"{'Laudatory poetry, Latin', 'Rome -- Poetry', 'Verse satire, Latin'}",Text,107.32,16287.0,0.9724320009823786
PG16400,De M. Terenti Varronis Libris Grammaticis,"Varro, Marcus Terentius",,,['la'],36.0,"{'Varro, Marcus Terentius'}",Text,421.84,63538.0,0.9387295791494853
PG51045,Ephemerides Barometricae Mutinenses (anni M.DC.XCIV): Cum Disquisitione Causae ascensus ac descensus Mercurii in Torricelliana fistula iuxta diversum Aeris statum,"Torti, Francesco",1658.0,1741.0,['la'],6.0,"{'Meteorology -- Early works to 1800', 'Atmospheric pressure -- Italy -- Modena -- Early works to 1800', 'Barometers -- Early works to 1800'}",Text,124.07,17639.0,0.904643120358297
PG52691,Homeri Carmina et Cycli Epici Reliquiæ. Pars Tertia: Hymni,Homer,-750.0,-650.0,['la'],14.0,"{'Hymns, Greek (Classical) -- Translations into Latin', 'Gods, Greek -- Poetry'}",Text,117.78,17643.0,0.9429802187836536
PG16439,Apicii librorum X qui dicuntur De re coquinaria quae extant,Apicius,,,['la'],83.0,"{'Cooking, Roman -- Early works to 1800'}",Text,170.95,26801.0,0.8926159471661506
PG53315,Hesiodi Carmina,Hesiod,,,['la'],31.0,"{'Heracles (Greek mythological character) -- Poetry', 'Agriculture -- Greece -- Poetry', 'Hesiod -- Translations into Latin', 'Gods, Greek -- Poetry', 'Religious poetry, Greek -- Translations into Latin', 'Didactic poetry, Greek -- Translations into Latin'}",Text,101.51,14759.0,0.9398333220407886
PG8738,Fasti,Ovid,-43.0,17.0,['la'],102.0,"{'Didactic poetry, Latin', 'Fasts and feasts -- Poetry', 'Calendar -- Poetry'}",Text,491.17,86370.0,0.962510130832465
PG20371,Le catalogue des livres censurez par la faculté de theologie de Paris,Université de Paris. Faculté de théologie,,,['la'],8.0,{'Censorship'},Text,39.56,5721.0,0.8612130746373011
PG34913,De Essentia Patris Et Filii: Patrologiae Cursus Completus; Series Latini; Tomus X; Columns 887-888,,,,['la'],5.0,{'Christianity'},Text,3.23,524.0,0.9427480916030534
PG53807,"Glossarium eroticum linguae Latinae: sive Theogoniae, legum et morum nuptialium apud Romanos explanatio nova","Pierre-Emmanuel, Pierrugues",,,['la'],45.0,set(),Text,476.54,74373.0,0.9600661530394095
PG56744,Puer romanus,"Appleton, Reginald Bainbridge",,,['la'],132.0,set(),Text,133.09,18661.0,0.5751031563153101
PG46456,Mysterium Arcae Boulé,"Stevenson, Burton Egbert",1872.0,1962.0,['la'],53.0,"{'Detective and mystery stories', 'Fiction'}",Text,381.38,58085.0,0.9488336059223552
PG26570,De Pronunciatione Graecae & Latinae Linguae,"Caius, John",1510.0,1573.0,['la'],15.0,{'Classical languages -- Pronunciation'},Text,34.76,5152.0,0.9446816770186336
PG49697,"Dissertationem de hominibvs post mortem sangvisvgis, vvlgo sic dictis Vampyren","Pohl, Johann Christoph",1705.0,1780.0,['la'],12.0,{'Vampires'},Text,33.96,4780.0,0.9523012552301255
PG52692,Homeri Carmina et Cycli Epici Reliquiæ. Pars Prima: Ilias,Homer,-750.0,-650.0,['la'],44.0,"{'Trojan War -- Poetry', 'Achilles (Mythological character) -- Poetry', 'Epic poetry, Greek -- Translations into Latin'}",Text,673.49,101722.0,0.9489392658421973
PG38937,"Sertum Anglicum, seu, Plantae Rariores quae in Hortis Juxta Londinum: Imprimis in Horto Regio Kewensi excoluntur, ab anno 1786 ad annum 1787 observata","L'Héritier de Brutelle, Charles Louis",1746.0,1800.0,['la'],18.0,"{'Plants -- England -- London', 'Rare plants -- England -- London', 'Plants, Cultivated -- England -- London', 'Plants -- Early works to 1800', 'Royal Botanic Gardens, Kew'}",Text,40.25,4922.0,0.8539211702559935
PG38708,De Tribus Habitaculis Liber,"Patrick, Saint",,,['la'],8.0,"{'Heaven -- Christianity', 'Hell -- Christianity'}",Text,18.58,2939.0,0.9911534535556311
PG828,"Latin Vulgate, Daniel: Prophetia Danielis",Anonymous,,,['la'],25.0,{'Bible. Daniel'},Text,75.57,12124.0,0.9961233916199275
PG50732,"Rebilius Cruso: Robinson Crusoe, in Latin; a book to lighten tedium to a learner","Defoe, Daniel",,1731.0,['la'],74.0,"{'Latin language -- Readers', 'Islands -- Fiction', 'Shipwreck survival -- Fiction', 'Atlantic Ocean -- Fiction', 'Adventure stories', 'Crusoe, Robinson (Fictitious character) -- Fiction', 'Castaways -- Fiction'}",Text,266.25,40070.0,0.9076366358871975
PG41763,Dissertatio inauguralis physico-medica de respiratione: quam consensu & auctoritate gratiosissimi medicorum ordinis in universitate patria pro summis in arte medica honoribus & privilegiis doctoralibus rite consequendis....,"Bernoulli, Daniel",1700.0,1782.0,['la'],7.0,{'Respiration'},Text,49.46,7081.0,0.9319305182883774
PG16561,Encomium artis medicae,"Erasmus, Desiderius",1469.0,1536.0,['la'],11.0,"{'Medicine -- Vocational guidance', 'Philosophy, Medical'}",Text,32.04,4753.0,0.9734904270986745
PG30345,Octavia Praetexta,"Seneca, Lucius Annaeus",,65.0,['la'],79.0,"{'Octavia, consort of Nero, Emperor of Rome, approximately 42-62 -- Drama', 'Rome -- History -- Nero, 54-68 -- Drama'}",Text,140.34,23140.0,0.9377700950734659
PG827,"Latin Vulgate, Esther: Liber Esther",Anonymous,,,['la'],15.0,{'Bible. Esther'},Text,42.31,6606.0,0.9915228580078717
PG28233,Philosophiae Naturalis Principia Mathematica,"Newton, Isaac",1642.0,1727.0,['la'],904.0,"{'Mechanics -- Early works to 1800', 'Celestial mechanics -- Early works to 1800'}",Text,714.41,112759.0,0.9510371677648791
PG10054,Nova analysis aquarum Medeviensium,"Berzelius, Jöns Jakob, friherre",1779.0,1848.0,['la'],12.0,{'Mineral waters -- Sweden'},Text,19.24,2706.0,0.8433111603843311
PG229,The Bucolics and Eclogues,Virgil,-70.0,-19.0,['la'],61.0,"{'Country life -- Rome -- Poetry', 'Pastoral poetry, Latin'}",Text,35.3,5625.0,0.9932444444444445
PG22368,De francicae linguae recta pronuntiatione,"Bèze, Théodore de",1519.0,1605.0,['la'],5.0,{'French language -- Pronunciation'},Text,83.82,12412.0,0.925636480825008
PG46768,Julius Cæsar,"Shakespeare, William",1564.0,1616.0,['la'],101.0,"{'Tragedies', 'Conspiracies -- Drama', 'Assassins -- Drama', 'Caesar, Julius -- Assassination -- Drama', 'Rome -- History -- Civil War, 43-31 B.C. -- Drama', 'Brutus, Marcus Junius, 85 B.C.?-42 B.C. -- Drama'}",Text,97.26,15457.0,0.9662935886653297
